id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1377047990817411073,1377047990817411073,2021-03-30 18:59:59 CDT,2021-03-30,18:59:59,-0500,3176999267,anternn,firulai,,Ojala no sea covid lpm,es,[],[],[],0,0,0,[],[],https://twitter.com/anternn/status/1377047990817411073,False,,0,,,,,,,,[],,,,
1377047990402179082,1377047990402179082,2021-03-30 18:59:59 CDT,2021-03-30,18:59:59,-0500,1279231606901932033,kelvingame3,KEVIN GAME 🇪🇨,,PRUEBA GRATUITA PARA COVID 19 !!! 👇🏿👇🏿👇🏿👇🏿👇🏿👇🏿👇🏿👇🏿👇🏿,es,[],[],[],0,0,0,[],[],https://twitter.com/KELVINGAME3/status/1377047990402179082,False,https://twitter.com/Estibi31/status/1377034481593372672,0,,,,,,,,[],,,,
1377047989697581058,1377047989697581058,2021-03-30 18:59:59 CDT,2021-03-30,18:59:59,-0500,2380919924,xxxl_oliveira,gigi ⓟ,,Eu amo ouvir um “Gisele já foi vacinada contra a COVID” parece a voz do anjo sussurrando no meu ouvido 😍,pt,[],[],[],1,0,2,[],[],https://twitter.com/xxxl_oliveira/status/1377047989697581058,False,,0,,,,,,,,[],,,,
1377047989588492291,1377047989588492291,2021-03-30 18:59:59 CDT,2021-03-30,18:59:59,-0500,3254924130,superchannel_12,Super Channel 12,,Abuelita muere en fila para vacunación contra Covid  https://t.co/LIZd8kfgZU #Puebla #Deceso  https://t.co/53MHizqnMX,es,[],['https://bit.ly/3dhte9q'],['https://pbs.twimg.com/media/ExxB2AGWYAYT7JL.jpg'],0,0,0,"['puebla', 'deceso']",[],https://twitter.com/SuperChannel_12/status/1377047989588492291,False,,1,https://pbs.twimg.com/media/ExxB2AGWYAYT7JL.jpg,,,,,,,[],,,,
1377047988942614530,1377047988942614530,2021-03-30 18:59:59 CDT,2021-03-30,18:59:59,-0500,100245906,reoptimizer,REoptimizer®,,7 Tips For Companies Returning to Office Space After COVID-19 #CRE #COVID-19 #Office #TenantTips    https://t.co/fyO7hfwa70,en,[],['https://hubs.ly/H0K3c6Y0'],[],0,0,0,"['cre', 'covid', 'office', 'tenanttips']",[],https://twitter.com/REoptimizer/status/1377047988942614530,False,,0,,,,,,,,[],,,,
1377047986551787530,1376985542143922186,2021-03-30 18:59:58 CDT,2021-03-30,18:59:58,-0500,287914841,bjcamacho,No me hodas!,,@Fran_Reporta Mosca y lo que se lo llevó se llama covid,es,[],[],[],1,0,0,[],[],https://twitter.com/BjCamacho/status/1377047986551787530,False,,0,,,,,,,,"[{'screen_name': 'Fran_Reporta', 'name': 'Fran®️eporta', 'id': '3154320629'}]",,,,
1377047981753389057,1376656103220551686,2021-03-30 18:59:57 CDT,2021-03-30,18:59:57,-0500,119599863,moodyangela,Synthetic Animals,,@RileyMiner @Covid_Stinks @HaidaHockey Our system is rigged to give the wealthy control  Being funded by donations is legal bribery  Our parties have progressive names but they’re all either centre or right  When they get into power they move further right too  It’s all about money  We can die so the rich get richer,en,[],[],[],3,0,1,[],[],https://twitter.com/moodyangela/status/1377047981753389057,False,,0,,,,,,,,"[{'screen_name': 'RileyMiner', 'name': 'God™', 'id': '447483017'}, {'screen_name': 'Covid_Stinks', 'name': 'Masking_Stu (2)', 'id': '1361734458534031363'}, {'screen_name': 'Haidahockey', 'name': 'zach', 'id': '1927360292'}]",,,,
1377047980151238657,1376934924972924928,2021-03-30 18:59:57 CDT,2021-03-30,18:59:57,-0500,2718902052,locus_403,Locus,,@SheldrickTrust Looks like whatever started the covid 😄,en,[],[],[],0,0,0,[],[],https://twitter.com/Locus_403/status/1377047980151238657,False,,0,,,,,,,,"[{'screen_name': 'SheldrickTrust', 'name': 'Sheldrick Wildlife', 'id': '40079154'}]",,,,
1377047979023069191,1376873302975713282,2021-03-30 18:59:57 CDT,2021-03-30,18:59:57,-0500,99872727,djdamien5630,damon jameson,,@FLVaccine @bridgetteANjax When you get your flu shot...you don't immediately run out and do the dumb crap that would normally give the flu...some people are too dense to apply this idea to the Covid stuff..,en,[],[],[],0,0,0,[],[],https://twitter.com/djdamien5630/status/1377047979023069191,False,,0,,,,,,,,"[{'screen_name': 'FLVaccine', 'name': 'FL Vaccine Updates', 'id': '1369509232048041986'}]",,,,
1377047978440032270,1377047978440032270,2021-03-30 18:59:57 CDT,2021-03-30,18:59:57,-0500,255596363,nexosdelsur,Nexos,,LABOULAYE: SE REGISTRARON 7 CASOS POSITIVOS DE COVID-19 Y 3 PACIENTES RECUPERADOS . Urgente 🚨 👉🏼 El Centro de Operaciones de Emergencia Departamental informó hoy que  se registraron 7 nuevos casos positivos de COVID-19 en Laboulaye 😷🦠  https://t.co/67Z5b3YGXU,es,[],[],['https://pbs.twimg.com/media/ExxB1agWYAIN990.jpg'],1,0,0,[],[],https://twitter.com/nexosdelsur/status/1377047978440032270,False,,1,https://pbs.twimg.com/media/ExxB1agWYAIN990.jpg,,,,,,,[],,,,
