id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1365813964756692993,1365813964756692993,2021-02-27 17:59:59 CST,2021-02-27,17:59:59,-0500,14074515,usagov,USAGov,,Are you ready to roll your sleeve up for the COVID-19 vaccine?   Each state has its own registration and vaccination plan.   Learn about the COVID-19 Vaccination Program and find information on how and when you can get vaccinated in your area.  https://t.co/6CXeIOhS7E,en,[],['https://bit.ly/2LZloHH'],[],0,0,4,[],[],https://twitter.com/USAGov/status/1365813964756692993,False,,0,,,,,,,,[],,,,
1365813964320501767,1365813964320501767,2021-02-27 17:59:59 CST,2021-02-27,17:59:59,-0500,3635874448,seeker375,Matthew,,"I've been trying to tweet about Dr Yeadon, for a long time, now, days... Why wouldn't you allow the page to refresh? Why did I have to log out? Why don't you want to accept opinions from the ""other side"" about Covid &amp; vaccines? Why? No MSM Debate! #MSM #SackSAGE",en,[],[],[],0,0,0,"['msm', 'sacksage']",[],https://twitter.com/seeker375/status/1365813964320501767,False,,0,,,,,,,,[],,,,
1365813963578040322,1365813963578040322,2021-02-27 17:59:59 CST,2021-02-27,17:59:59,-0500,1180174331130925056,fmlamarea,FM La Marea,,"Elsa Nélida Alonso, una mujer de 90 años, de la localidad bonaerense de #Cañuelas, se transformó hoy en la persona 1.000.000 en recibir una vacuna como parte del Plan Estratégico para la #vacunación contra el #COVID19 en la Argentina, según informó el @msalnacion  #FMLaMarea  https://t.co/tAbsMumB7l",es,"[{'screen_name': 'msalnacion', 'name': 'ministerio de salud de la nación', 'id': '144929758'}]",[],['https://pbs.twimg.com/media/EvRYjQMWgAA7Hfj.png'],0,0,0,"['cañuelas', 'vacunación', 'covid19', 'fmlamarea']",[],https://twitter.com/FMLaMarea/status/1365813963578040322,False,,1,https://pbs.twimg.com/media/EvRYjQMWgAA7Hfj.png,,,,,,,[],,,,
1365813963431280640,1365813963431280640,2021-02-27 17:59:59 CST,2021-02-27,17:59:59,-0500,775702220386041856,mbrodamilans,Mateu Bastos,,"This article is a must read not only for those interested in COVID, but for anyone interested in public policy communications...",en,[],[],[],0,0,2,[],[],https://twitter.com/MBRodamilans/status/1365813963431280640,False,https://twitter.com/nxthompson/status/1365793208249114627,0,,,,,,,,[],,,,
1365813962739179523,1365813962739179523,2021-02-27 17:59:58 CST,2021-02-27,17:59:58,-0500,1327728726952460288,the_streetpress,The Street Press,,U.S. authorizes Johnson &amp; Johnson’s COVID-19 vaccine By Reuters  https://t.co/T1qzs5cVni,en,[],['https://www.thestreetpress.com/2021/02/28/u-s-authorizes-johnson-johnsons-covid-19-vaccine-by-reuters/'],[],0,0,0,[],[],https://twitter.com/The_StreetPress/status/1365813962739179523,False,,0,,,,,,,,[],,,,
1365813962173018113,1365813962173018113,2021-02-27 17:59:58 CST,2021-02-27,17:59:58,-0500,784832651932893184,imbrianbritain,Brian Britain,,Another weapon in the fight against Covid. #JandJ #1010WINS,en,[],[],[],0,0,1,"['jandj', '1010wins']",[],https://twitter.com/ImBrianBritain/status/1365813962173018113,False,https://twitter.com/AP/status/1365805319587299328,0,,,,,,,,[],,,,
1365813959333318656,1365813959333318656,2021-02-27 17:59:58 CST,2021-02-27,17:59:58,-0500,974657930719981568,richard31225984,Demosthenies MAN / MAN,,"The Food and Drug Administration has authorized Johnson &amp; Johnson’s vaccine for emergency use, making it the third vaccine available to the US public and securing another vital step in the US fight to control Covid-19.  Lets see how Trudeau fucks this up.Canada needs to concur",en,[],[],[],0,0,0,[],[],https://twitter.com/Richard31225984/status/1365813959333318656,False,,0,,,,,,,,[],,,,
1365813958377152516,1365813958377152516,2021-02-27 17:59:57 CST,2021-02-27,17:59:57,-0500,3439377316,bbsitamaldonado,BBSITA🌈,,Wow el covid me ha creado un social anxiety 🤡,en,[],[],[],0,8,10,[],[],https://twitter.com/BbsitaMaldonado/status/1365813958377152516,False,,0,,,,,,,,[],,,,
1365813958163111938,1365805319587299328,2021-02-27 17:59:57 CST,2021-02-27,17:59:57,-0500,1300814991323398144,nxtlevelpromo_,NxtLevelPromo,,"@AP There’s three COVID-19 vaccines but Flint, Michigan still doesn’t have clean water 🤔.",en,[],[],[],2,1,36,[],[],https://twitter.com/NxtLevelPromo_/status/1365813958163111938,False,,0,,,,,,,,"[{'screen_name': 'AP', 'name': 'The Associated Press', 'id': '51241574'}]",,,,
1365813958008074240,1365798124371984392,2021-02-27 17:59:57 CST,2021-02-27,17:59:57,-0500,1301330858926891008,claudia53893506,Claudia Cristina,,"@mauriciomacri Sos peor que el Covid , pero por suerte una vacuna nos proteje de vos, Cristina",es,[],[],[],0,0,0,[],[],https://twitter.com/Claudia53893506/status/1365813958008074240,False,,0,,,,,,,,"[{'screen_name': 'mauriciomacri', 'name': 'Mauricio Macri', 'id': '24900072'}]",,,,
