id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1415461104600420361,1415410107001839616,2021-07-14 18:59:59 CDT,2021-07-14,18:59:59,-0500,4603972529,azylohh,🏆,,"@Braay @parvontae 3. Mortality isn’t the only thing the vaccine helps prevent. It decreases transmission by about 95% depending on the vaccine. Death isn’t the only thing that covid causes, it catalyzes respiratory infections which can last for months.",en,[],[],[],0,0,0,[],[],https://twitter.com/aZylohh/status/1415461104600420361,False,,0,,,,,,,,"[{'screen_name': 'Braay', 'name': 'Braay', 'id': '2945301749'}, {'screen_name': 'parvontae', 'name': 'parur', 'id': '726208972995366914'}]",,,,
1415461104503898114,1415461104503898114,2021-07-14 18:59:59 CDT,2021-07-14,18:59:59,-0500,1240693818099486722,covid19brupdate,COVID-19 Brasil Updates,,Mais 104 óbito(s) devido ao vírus no país. Agora com um total de 537498 mortes.  #covid19 #COVID_19 #covid19brasil #coronavirusnobrasil,pt,[],[],[],0,0,0,"['covid19', 'covid_19', 'covid19brasil', 'coronavirusnobrasil']",[],https://twitter.com/COVID19BrUpdate/status/1415461104503898114,False,,0,,,,,,,,[],,,,
1415461104122220546,1414551589008953344,2021-07-14 18:59:59 CDT,2021-07-14,18:59:59,-0500,172503441,nelenaaa,Aneexx,,"@caparica Que bom que avisou que era de covid. Um conhecido do meu irmão perguntou se era fila para vacinar e disseram ""sim"". Realmente era fila para vacinar, contra a gripe. Coitado tomou a vacina errada. Vai ter que esperar 15 dias para tomar da covid",pt,[],[],[],0,0,0,[],[],https://twitter.com/nelenaaa/status/1415461104122220546,False,,0,,,,,,,,"[{'screen_name': 'caparica', 'name': 'Anselmo Caparica', 'id': '14361212'}]",,,,
1415461103623016449,1415168053440958472,2021-07-14 18:59:59 CDT,2021-07-14,18:59:59,-0500,4727651762,rincemarinca,Rince,,@xurbiaxendless Iya sebaiknya ada dr indonesia yg buat video sejenis ini dgn bahasa indonesia. Panduan dr mathew varghese dr India ini jelas utk panduan pengobatan covid  https://t.co/DWiHC99P3U,in,[],['https://www.youtube.com/watch?v=8plGbGUqXMo'],[],0,0,0,[],[],https://twitter.com/RinceMarinca/status/1415461103623016449,False,,0,,,,,,,,"[{'screen_name': 'xurbiaxendless', 'name': 'Vaccinated - Sinovac', 'id': '958154760'}]",,,,
1415461101865668612,1415461101865668612,2021-07-14 18:59:59 CDT,2021-07-14,18:59:59,-0500,3311911572,seafoodaus,Seafood IndustryAus,,"If you're based in Great Sydney the Federal and State Government’s joint support package will provide some breathing space for small to medium businesses, and individuals during the current COVID lockdown. Find out more here:  https://t.co/L0Jsddffip  https://t.co/6ZZTWDm82B",en,[],['https://buff.ly/3i8b0tq'],['https://pbs.twimg.com/media/E6S6XpjWEAIBElt.jpg'],0,0,1,[],[],https://twitter.com/seafoodAUS/status/1415461101865668612,False,,1,https://pbs.twimg.com/media/E6S6XpjWEAIBElt.jpg,,,,,,,[],,,,
1415461101618167812,1415004022117916681,2021-07-14 18:59:59 CDT,2021-07-14,18:59:59,-0500,3461709378,rick_rienks,Rick Rienks ⚾️🏈🏀🥎🏐🏋️‍♀️🏌🏻‍♂️⛹🏻‍♂️🏕🏜🏝,,"@DRAnderson7 @LondoMollari13 @LadyJayPersists Last I remember we were discussing Covid vaccines and their safety, but someone keeps changing the discussion. For what it is worth, no one I know has had any side affects from the vaccine, and no one has had to pay for it. But hey, if you want to not get it more power to you.",en,[],[],[],0,0,1,[],[],https://twitter.com/rick_rienks/status/1415461101618167812,False,,0,,,,,,,,"[{'screen_name': 'DRAnderson7', 'name': 'Dave A', 'id': '1020340686061793281'}, {'screen_name': 'LondoMollari13', 'name': '🐘🐻🐺Ken🐋🐬🐧', 'id': '1644229993'}, {'screen_name': 'LadyJayPersists', 'name': 'Jax Persists', 'id': '1236656342674407427'}]",,,,
1415461101421010946,1415375935767994370,2021-07-14 18:59:59 CDT,2021-07-14,18:59:59,-0500,831602593130426368,policepiper43,GK,,@WaltPatulski2 @commie22 Nobody cares about your second home. Guess if the US had a decent government that followed the science from the start of Covid you may have been able to travel here. BTW if you don’t like the taxes sell your place.,en,[],[],[],0,0,0,[],[],https://twitter.com/policepiper43/status/1415461101421010946,False,,0,,,,,,,,"[{'screen_name': 'WaltPatulski2', 'name': 'Walt Patulski', 'id': '1046887488004997121'}, {'screen_name': 'commie22', 'name': 'Mike Commodore', 'id': '69192786'}]",,,,
1415461100741615619,1415428226353143809,2021-07-14 18:59:59 CDT,2021-07-14,18:59:59,-0500,1402799824651624448,matildalisboa,Matilda,,"@junior_jussara @piruvano @edwinluisi @Leonard20544712 @pedrocertezas Vc é burro e ta me falando pra prestar mais atenção? Por acaso os que vao ao estadio vacinados, caso peguem covid, nao vao transmitir para outros que NAO estao vacinados? E vc bem pontuou, no Brasil é permitido pq aqui é cada um por si, n existe empatia ou noção de coletivo",pt,[],[],[],0,0,25,[],[],https://twitter.com/Matildalisboa/status/1415461100741615619,False,,0,,,,,,,,"[{'screen_name': 'junior_jussara', 'name': 'Júnior Lima 🅒🅡🅕 🔴⚫', 'id': '1005465018433929216'}, {'screen_name': 'piruvano', 'name': 'pero', 'id': '820768780976582656'}, {'screen_name': 'edwinluisi', 'name': 'Edwin Luisi 🏴', 'id': '64840599'}, {'screen_name': 'Leonard20544712', 'name': 'Leonardo Della more', 'id': '1351693693162545154'}, {'screen_name': 'pedrocertezas', 'name': 'Pedro Certezas', 'id': '770973413477408768'}]",,,,
1415461099374317573,1415461099374317573,2021-07-14 18:59:58 CDT,2021-07-14,18:59:58,-0500,375690232,manoloreyes1,Manolo Reyes,,En Zacatecas continúa aumento de casos positivos de COVID-19; Hoy fueron 56 -  https://t.co/MEnqSz0sPG Reporte #COVID19 #Zacatecas @SSZ_Zac @gobiernozac #Zacatecas  https://t.co/4JjhgAc3QW,es,"[{'screen_name': 'ssz_zac', 'name': 'secretaría de salud', 'id': '2385599774'}, {'screen_name': 'gobiernozac', 'name': 'gobierno de zacatecas', 'id': '181204832'}]",['https://manoloreyes.com.mx/en-zacatecas-continua-aumento-de-casos-positivos-de-covid-19-hoy-fueron-56/'],"['https://pbs.twimg.com/media/E6S6XTsXIAIYi0B.jpg', 'https://pbs.twimg.com/media/E6S6XS7X0AIBc7C.jpg']",0,0,0,"['covid19', 'zacatecas', 'zacatecas']",[],https://twitter.com/manoloreyes1/status/1415461099374317573,False,,1,https://pbs.twimg.com/media/E6S6XTsXIAIYi0B.jpg,,,,,,,[],,,,
1415461098736689155,1415447013055893505,2021-07-14 18:59:58 CDT,2021-07-14,18:59:58,-0500,70767643,brodeurici,Georges Brodeur,,"@GOPLeader Meanwhile back at the Trump rectal committee, the Covid numbers are rising among those not vaccinated. You sir are part of the big lie.",en,[],[],[],0,0,0,[],[],https://twitter.com/brodeurici/status/1415461098736689155,False,,0,,,,,,,,"[{'screen_name': 'GOPLeader', 'name': 'Kevin McCarthy', 'id': '19739126'}]",,,,
1415461097730158596,1415461097730158596,2021-07-14 18:59:58 CDT,2021-07-14,18:59:58,-0500,4003793290,foulshamgirl1,Kate E Hayes,,"The Budget 2020, publ. 11 Mar 2020, same day WHO called pandemic, also had many references to Covid, but when it was compiled, financials included, there could have been no way they would have known it would become a pandemic. All planned.  https://t.co/5XncvgqdLD",en,[],['https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/871799/Budget_2020_Web_Accessible_Complete.pdf'],[],0,0,1,[],[],https://twitter.com/foulshamgirl1/status/1415461097730158596,False,https://twitter.com/MikeFit25683498/status/1414967212704780288,0,,,,,,,,[],,,,
1415461097625341956,1415459545283891200,2021-07-14 18:59:58 CDT,2021-07-14,18:59:58,-0500,21704949,jeffhauser,Jeff Hauser,,"@dsquareddigest @ddayen They ran COVID response focusing on the needs of private equity (Powell was a senior figure at Carlyle) rather than small business &amp; munis, he has been super sluggish on climate, and he backed Quarles' deregulatory agenda.",en,[],[],[],1,1,6,[],[],https://twitter.com/jeffhauser/status/1415461097625341956,False,,0,,,,,,,,"[{'screen_name': 'dsquareddigest', 'name': 'Dan Davies', 'id': '211106542'}, {'screen_name': 'ddayen', 'name': 'David Dayen', 'id': '7864222'}]",,,,
1415461096979369989,1415461096979369989,2021-07-14 18:59:58 CDT,2021-07-14,18:59:58,-0500,360841421,asianfairy1018,Felicity M. Kim,,COVID is behind this PGA superstar withdrawing from The Open but not because he had the virus  https://t.co/wqcrmESD4Z via @Culture Watch News,en,"[{'screen_name': 'culture', 'name': 'culture', 'id': '101159437'}]",['https://culturewatchnews.com/covid-is-behind-this-pga-superstar-withdrawing-from-the-open-but-not-because-he-had-the-virus/'],[],0,0,0,[],[],https://twitter.com/Asianfairy1018/status/1415461096979369989,False,,0,,,,,,,,[],,,,
1415461096836710402,1415461096836710402,2021-07-14 18:59:58 CDT,2021-07-14,18:59:58,-0500,79077098,juankiz,Dime JC,,Tengo una filtración de agua en el techo.  Se debe revisar el depa de arriba. No se puede porque los vecinos tienen COVID-19.  Ya nos tocaba andar mojados.,es,[],[],[],1,0,1,[],[],https://twitter.com/juankiz/status/1415461096836710402,False,,0,,,,,,,,[],,,,
1415461095456657408,1415460459407319046,2021-07-14 18:59:57 CDT,2021-07-14,18:59:57,-0500,1240800864886861825,ussunsane7,SUN＠グラブル,,@junsai_tokai その人の周りでＣＯＶＩＤ１９に罹った方が居ないと信じられないんです そういう事です  あんな悲惨な病気かかりたくないよ,ja,[],[],[],1,0,1,[],[],https://twitter.com/ussunsane7/status/1415461095456657408,False,,0,,,,,,,,"[{'screen_name': 'junsai_tokai', 'name': 'じゅんさい', 'id': '1388442627586936834'}]",,,,
1415461095322669057,1415461095322669057,2021-07-14 18:59:57 CDT,2021-07-14,18:59:57,-0500,1267506417533100034,lucimartnez14,Luci Martínez,,"Ya no vuelvo a decir julio sorprendeme, primero covid y ahora apendicitis 🙃🙃😭",es,[],[],[],0,0,0,[],[],https://twitter.com/LuciMartnez14/status/1415461095322669057,False,,0,,,,,,,,[],,,,
