id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1393355444740149256,1393355444740149256,2021-05-14 18:59:59 CDT,2021-05-14,18:59:59,-0500,1076733102951673856,rodiesdjango,Django Rodies Schultz,,COVID: LE CURE PROIBITE - Massimo Mazzucco  https://t.co/ra1FPlbdT5,it,[],['https://www.byoblu.com/2021/05/14/covid-le-cure-proibite-massimo-mazzucco/'],[],0,2,2,[],[],https://twitter.com/RodiesDjango/status/1393355444740149256,False,,0,,,,,,,,[],,,,
1393355444446498816,1393355444446498816,2021-05-14 18:59:59 CDT,2021-05-14,18:59:59,-0500,100245906,reoptimizer,REoptimizer®,,COVID-19 &amp; Retail Space: What You Need To Know   #CRE #COVID-19 #TenantTips #Retail #CorporateRealEstate  https://t.co/oyHEMC00QJ,en,[],['https://hubs.li/H0NfFqg0'],[],0,0,0,"['cre', 'covid', 'tenanttips', 'retail', 'corporaterealestate']",[],https://twitter.com/REoptimizer/status/1393355444446498816,False,,0,,,,,,,,[],,,,
1393355444152897536,1393353222887256069,2021-05-14 18:59:59 CDT,2021-05-14,18:59:59,-0500,817094643829665792,henriquefvvusa,henriquefvv,,"@cavalinhobahiia @gibamilgrau Obrigado, Senhor! Levo o Otero de carro até Salvador pra não correr risco dele pegar covid e o Bahia desistir da proposta",pt,[],[],[],1,0,1,[],[],https://twitter.com/henriquefvvusa/status/1393355444152897536,False,,0,,,,,,,,"[{'screen_name': 'cavalinhobahiia', 'name': 'Cavalinho do Bahia (23/45)', 'id': '1285014219965059074'}, {'screen_name': 'gibamilgrau', 'name': 'GIB🅰️ MILGR🅰️U 🇷🇺⭐️⭐️(23/45)', 'id': '1304208993401933826'}]",,,,
1393355443053944832,1393355443053944832,2021-05-14 18:59:59 CDT,2021-05-14,18:59:59,-0500,2550946206,cbmsc193,CBMSC193,,"20:59:59 #ações_preventivas local: Rua Coronel Feddersen, Centro, #Taio - prevenção covid 19",pt,[],[],[],0,0,1,"['ações_preventivas', 'taio']",[],https://twitter.com/CBMSC193/status/1393355443053944832,False,,0,,,,,,,,[],,,,
1393355442357608449,1393355442357608449,2021-05-14 18:59:59 CDT,2021-05-14,18:59:59,-0500,18559001,charliesmithvcr,Charlie Smith,,COVID-19 in B.C.: Hospitalizations continue falling but number of cases in intensive care remains the same  https://t.co/C3EaV6pj1R via @georgiastraight @cinecraig #covid19 #vaccinations #vaccines #bcpoli,en,"[{'screen_name': 'georgiastraight', 'name': 'georgia straight', 'id': '14604658'}, {'screen_name': 'cinecraig', 'name': 'craig takeuchi', 'id': '100088418'}]",['https://www.straight.com/covid-19/pandemic/living/covid-19-in-bc-hospitalizations-continue-falling-but-number-of-cases-in-intensive-care'],[],0,1,0,"['covid19', 'vaccinations', 'vaccines', 'bcpoli']",[],https://twitter.com/charliesmithvcr/status/1393355442357608449,False,,0,,,,,,,,[],,,,
1393355441846038531,1393355441846038531,2021-05-14 18:59:59 CDT,2021-05-14,18:59:59,-0500,300320695,ioptimizerealty,iOptimize Realty®,,Essential office amenities that every business should have in their post-COVID-19 workplace.  #CRE #Amenities #Office #NewNormal #TenantTips #CorporateRealEstate  https://t.co/6dSrliMPOc,en,[],['https://hubs.li/H0NfF7b0'],[],0,0,0,"['cre', 'amenities', 'office', 'newnormal', 'tenanttips', 'corporaterealestate']",[],https://twitter.com/iOptimizeRealty/status/1393355441846038531,False,,0,,,,,,,,[],,,,
1393355441380499462,1393322386137694211,2021-05-14 18:59:59 CDT,2021-05-14,18:59:59,-0500,1252266959661666308,shesuchanangel_,"sab 🐉 | 📖: Quem é você, Alasca? + 3",,@giocarstairs amg tudo que eu mais quero é poder sair sem me preocupar com covid 😭 tô há um passo de entrar em colapso,pt,[],[],[],0,0,1,[],[],https://twitter.com/shesuchanangel_/status/1393355441380499462,False,,0,,,,,,,,[],,,,
1393355440768143362,1393355440768143362,2021-05-14 18:59:59 CDT,2021-05-14,18:59:59,-0500,978420440401027073,johngeones,john geones,,Trump Begs for COVID Vaccine Credit: ‘Just a Mention Please!’  https://t.co/jQl8KzbQTj via @Yahoo NOT A CHANCE WHEN YOU DID NOTHING BUT LET IT SPREAD. EAT SHIT TRUMP !,en,"[{'screen_name': 'yahoo', 'name': 'yahoo', 'id': '19380829'}]",['https://www.yahoo.com/entertainment/trump-begs-covid-vaccine-credit-140358061.html?soc_src=social-sh&soc_trk=tw&tsrc=twtr'],[],0,1,1,[],[],https://twitter.com/JohnGeones/status/1393355440768143362,False,,0,,,,,,,,[],,,,
1393355440424112131,1393350199767183360,2021-05-14 18:59:58 CDT,2021-05-14,18:59:58,-0500,1324720561080225792,pricklepear1,Prickle Pear,,@AlisonPower9 @FoxNews and Andrew Cuomo's Covid 19 decisions/actions led to the death of several  people in retirement homes while writing a book and sexually assaulting 9 females according to several sources  https://t.co/yXHm4vcJZF  https://t.co/UXc0ne4CDD  https://t.co/sSH1SrAPHa,en,[],"['https://www.whec.com/article/13631', 'https://www.businessinsider.com/andrew-cuomo-book-investigation-new-york-attorney-general-2021-4?IR=T', 'https://www.timesunion.com/news/article/cuomo-investigations-guide-16139679.php']",[],1,0,3,[],[],https://twitter.com/PricklePear1/status/1393355440424112131,False,,0,,,,,,,,"[{'screen_name': 'AlisonPower9', 'name': 'APower', 'id': '4412109015'}, {'screen_name': 'FoxNews', 'name': 'Fox News', 'id': '1367531'}]",,,,
1393355438209605635,1393354934146551812,2021-05-14 18:59:58 CDT,2021-05-14,18:59:58,-0500,196373557,orlandobenitezm,Orlando Benítez,,🔴 Sahagún: Ocupación UCI TOTAL: 18 Camas  Ocupación UCI #COVID19 : 14 camas instaladas Ocupadas: 13 camas Disponibles: 1 cama  Ocupación UCI NO #COVID19 : 4 camas instaladas.  Ocupadas: 4 Disponibles: 0,es,[],[],[],0,4,5,"['covid19', 'covid19']",[],https://twitter.com/orlandobenitezm/status/1393355438209605635,False,,0,,,,,,,,[],,,,
